indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
101.89.174.236,15920309593055310684,2025-06-21,CMS,101.89.174.236_CMS,1979,2025-06-21
101.89.174.236,13983566077459384977,2025-06-21,FDA,101.89.174.236_FDA,287,2025-06-21
101.89.174.236,35664937356778434955,2025-06-21,HRSA,101.89.174.236_HRSA,40,2025-06-21
103.108.229.67,20790633968691748718,2025-06-21,DHA,103.108.229.67_DHA,5,2025-06-21
103.108.231.51,20790633968691748718,2025-06-21,DHA,103.108.231.51_DHA,1,2025-06-21
103.108.231.67,20790633968691748718,2025-06-21,DHA,103.108.231.67_DHA,4,2025-06-21
103.136.147.130,20790633968691748718,2025-06-21,DHA,103.136.147.130_DHA,4,2025-06-21
103.136.147.4,20790633968691748718,2025-06-21,DHA,103.136.147.4_DHA,6,2025-06-21
103.149.86.208,15920309593055310684,2025-06-21,CMS,103.149.86.208_CMS,14314,2025-06-21
103.149.86.208,20790633968691748718,2025-06-21,DHA,103.149.86.208_DHA,5,2025-06-21
103.149.86.208,13983566077459384977,2025-06-21,FDA,103.149.86.208_FDA,1512,2025-06-21
103.149.86.208,35664937356778434955,2025-06-21,HRSA,103.149.86.208_HRSA,488,2025-06-21
103.149.86.208,80363974983666420473,2025-06-21,IHS,103.149.86.208_IHS,1,2025-06-21
103.149.86.208,50189120947314147395,2025-06-21,NIH,103.149.86.208_NIH,5,2025-06-21
103.149.86.208,64853912235916233429,2025-06-21,OS,103.149.86.208_OS,4,2025-06-21
103.149.86.208,74198686107399967946,2025-06-21,VA,103.149.86.208_VA,48,2025-06-21
103.191.76.181,74198686107399967946,2025-06-21,VA,103.191.76.181_VA,6,2025-06-21
103.203.59.0,15920309593055310684,2025-06-21,CMS,103.203.59.0_CMS,18077,2025-06-21
103.203.59.0,20790633968691748718,2025-06-21,DHA,103.203.59.0_DHA,1,2025-06-21
103.203.59.0,13983566077459384977,2025-06-21,FDA,103.203.59.0_FDA,2348,2025-06-21
103.203.59.0,35664937356778434955,2025-06-21,HRSA,103.203.59.0_HRSA,627,2025-06-21
103.203.59.0,80363974983666420473,2025-06-21,IHS,103.203.59.0_IHS,3,2025-06-21
103.203.59.0,50189120947314147395,2025-06-21,NIH,103.203.59.0_NIH,4,2025-06-21
103.203.59.0,64853912235916233429,2025-06-21,OS,103.203.59.0_OS,23,2025-06-21
103.214.20.131,20790633968691748718,2025-06-21,DHA,103.214.20.131_DHA,3,2025-06-21
103.216.220.19,20790633968691748718,2025-06-21,DHA,103.216.220.19_DHA,5,2025-06-21
103.216.220.35,20790633968691748718,2025-06-21,DHA,103.216.220.35_DHA,8,2025-06-21
103.61.44.100,15920309593055310684,2025-06-21,CMS,103.61.44.100_CMS,3639,2025-06-21
103.61.44.100,13983566077459384977,2025-06-21,FDA,103.61.44.100_FDA,250,2025-06-21
103.61.44.100,35664937356778434955,2025-06-21,HRSA,103.61.44.100_HRSA,59,2025-06-21
103.61.44.100,80363974983666420473,2025-06-21,IHS,103.61.44.100_IHS,1,2025-06-21
103.61.44.100,74198686107399967946,2025-06-21,VA,103.61.44.100_VA,18,2025-06-21
103.75.11.51,20790633968691748718,2025-06-21,DHA,103.75.11.51_DHA,7,2025-06-21
103.75.11.67,20790633968691748718,2025-06-21,DHA,103.75.11.67_DHA,3,2025-06-21
104.152.52.105,15920309593055310684,2025-06-21,CMS,104.152.52.105_CMS,8,2025-06-21
104.152.52.105,35664937356778434955,2025-06-21,HRSA,104.152.52.105_HRSA,2,2025-06-21
104.152.52.105,74198686107399967946,2025-06-21,VA,104.152.52.105_VA,5,2025-06-21
104.152.52.110,15920309593055310684,2025-06-21,CMS,104.152.52.110_CMS,6,2025-06-21
104.152.52.110,35664937356778434955,2025-06-21,HRSA,104.152.52.110_HRSA,4,2025-06-21
104.152.52.110,74198686107399967946,2025-06-21,VA,104.152.52.110_VA,5,2025-06-21
104.152.52.139,15920309593055310684,2025-06-21,CMS,104.152.52.139_CMS,3,2025-06-21
104.152.52.139,64853912235916233429,2025-06-21,OS,104.152.52.139_OS,8,2025-06-21
104.152.52.139,74198686107399967946,2025-06-21,VA,104.152.52.139_VA,8,2025-06-21
104.152.52.148,15920309593055310684,2025-06-21,CMS,104.152.52.148_CMS,12,2025-06-21
104.152.52.148,64853912235916233429,2025-06-21,OS,104.152.52.148_OS,5,2025-06-21
104.152.52.148,74198686107399967946,2025-06-21,VA,104.152.52.148_VA,6,2025-06-21
