indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
1.233.75.195,15920309593055310684,2024-06-11,CMS,1.233.75.195_CMS,273,2024-06-11
1.233.75.195,35664937356778434955,2024-06-11,HRSA,1.233.75.195_HRSA,47,2024-06-11
1.233.75.195,64853912235916233429,2024-06-11,OS,1.233.75.195_OS,18,2024-06-11
102.129.153.43,15920309593055310684,2024-06-11,CMS,102.129.153.43_CMS,2,2024-06-11
102.129.153.43,13520457953477229971,2024-06-11,HHS,102.129.153.43_HHS,1,2024-06-11
102.129.153.71,15920309593055310684,2024-06-11,CMS,102.129.153.71_CMS,2,2024-06-11
102.165.16.161,15920309593055310684,2024-06-11,CMS,102.165.16.161_CMS,3,2024-06-11
103.172.134.26,15920309593055310684,2024-06-11,CMS,103.172.134.26_CMS,7,2024-06-11
103.28.12.56,35664937356778434955,2024-06-11,HRSA,103.28.12.56_HRSA,34,2024-06-11
103.56.61.144,15920309593055310684,2024-06-11,CMS,103.56.61.144_CMS,667979,2024-06-11
103.56.61.144,13520457953477229971,2024-06-11,HHS,103.56.61.144_HHS,1815,2024-06-11
104.168.32.136,64853912235916233429,2024-06-11,OS,104.168.32.136_OS,14,2024-06-11
104.18.3.35,00818860012482918321,2024-06-11,CDC,104.18.3.35_CDC,102,2024-06-11
104.18.3.35,15920309593055310684,2024-06-11,CMS,104.18.3.35_CMS,5,2024-06-11
104.18.32.191,74198686107399967946,2024-06-11,VA,104.18.32.191_VA,32,2024-06-11
104.18.32.68,15920309593055310684,2024-06-11,CMS,104.18.32.68_CMS,16,2024-06-11
104.18.68.40,15920309593055310684,2024-06-11,CMS,104.18.68.40_CMS,72,2024-06-11
104.18.69.40,15920309593055310684,2024-06-11,CMS,104.18.69.40_CMS,115,2024-06-11
104.21.3.76,00818860012482918321,2024-06-11,CDC,104.21.3.76_CDC,6,2024-06-11
104.21.3.76,74198686107399967946,2024-06-11,VA,104.21.3.76_VA,8,2024-06-11
104.21.61.32,00818860012482918321,2024-06-11,CDC,104.21.61.32_CDC,13,2024-06-11
104.219.232.126,15920309593055310684,2024-06-11,CMS,104.219.232.126_CMS,4,2024-06-11
104.219.232.126,13983566077459384977,2024-06-11,FDA,104.219.232.126_FDA,6,2024-06-11
104.219.232.126,64853912235916233429,2024-06-11,OS,104.219.232.126_OS,3,2024-06-11
104.26.5.196,00818860012482918321,2024-06-11,CDC,104.26.5.196_CDC,15,2024-06-11
104.37.135.145,64853912235916233429,2024-06-11,OS,104.37.135.145_OS,4,2024-06-11
107.189.13.254,15920309593055310684,2024-06-11,CMS,107.189.13.254_CMS,4,2024-06-11
107.189.30.69,15920309593055310684,2024-06-11,CMS,107.189.30.69_CMS,16,2024-06-11
107.189.30.69,13983566077459384977,2024-06-11,FDA,107.189.30.69_FDA,15,2024-06-11
107.189.30.69,35664937356778434955,2024-06-11,HRSA,107.189.30.69_HRSA,7,2024-06-11
107.189.30.69,64853912235916233429,2024-06-11,OS,107.189.30.69_OS,7,2024-06-11
118.193.72.187,15920309593055310684,2024-06-11,CMS,118.193.72.187_CMS,4742,2024-06-11
118.193.72.187,13983566077459384977,2024-06-11,FDA,118.193.72.187_FDA,2809,2024-06-11
118.193.72.187,35664937356778434955,2024-06-11,HRSA,118.193.72.187_HRSA,483,2024-06-11
118.193.72.187,64853912235916233429,2024-06-11,OS,118.193.72.187_OS,668,2024-06-11
119.91.235.16,15920309593055310684,2024-06-11,CMS,119.91.235.16_CMS,246,2024-06-11
119.91.235.16,13983566077459384977,2024-06-11,FDA,119.91.235.16_FDA,152,2024-06-11
119.91.235.16,35664937356778434955,2024-06-11,HRSA,119.91.235.16_HRSA,6,2024-06-11
119.91.235.16,64853912235916233429,2024-06-11,OS,119.91.235.16_OS,28,2024-06-11
13.107.136.10,15920309593055310684,2024-06-11,CMS,13.107.136.10_CMS,391934,2024-06-11
13.107.138.10,15920309593055310684,2024-06-11,CMS,13.107.138.10_CMS,384597,2024-06-11
142.4.218.114,13983566077459384977,2024-06-11,FDA,142.4.218.114_FDA,5,2024-06-11
142.4.218.114,35664937356778434955,2024-06-11,HRSA,142.4.218.114_HRSA,5,2024-06-11
142.4.218.114,64853912235916233429,2024-06-11,OS,142.4.218.114_OS,570,2024-06-11
142.93.77.105,13983566077459384977,2024-06-11,FDA,142.93.77.105_FDA,28,2024-06-11
142.93.77.105,64853912235916233429,2024-06-11,OS,142.93.77.105_OS,8,2024-06-11
144.172.73.6,15920309593055310684,2024-06-11,CMS,144.172.73.6_CMS,18,2024-06-11
144.172.73.6,13983566077459384977,2024-06-11,FDA,144.172.73.6_FDA,18,2024-06-11
