indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
102.129.153.158,15920309593055310684,2024-07-13,CMS,102.129.153.158_CMS,1,2024-07-13
102.129.153.43,15920309593055310684,2024-07-13,CMS,102.129.153.43_CMS,10,2024-07-13
102.129.153.71,15920309593055310684,2024-07-13,CMS,102.129.153.71_CMS,2,2024-07-13
102.165.16.161,15920309593055310684,2024-07-13,CMS,102.165.16.161_CMS,1,2024-07-13
103.172.134.26,35664937356778434955,2024-07-13,HRSA,103.172.134.26_HRSA,3,2024-07-13
103.172.134.26,64853912235916233429,2024-07-13,OS,103.172.134.26_OS,4,2024-07-13
103.56.61.144,15920309593055310684,2024-07-13,CMS,103.56.61.144_CMS,556607,2024-07-13
103.56.61.144,13520457953477229971,2024-07-13,HHS,103.56.61.144_HHS,1837,2024-07-13
104.18.32.191,74198686107399967946,2024-07-13,VA,104.18.32.191_VA,125,2024-07-13
104.18.68.40,15920309593055310684,2024-07-13,CMS,104.18.68.40_CMS,38,2024-07-13
104.18.69.40,15920309593055310684,2024-07-13,CMS,104.18.69.40_CMS,23,2024-07-13
104.21.3.76,74198686107399967946,2024-07-13,VA,104.21.3.76_VA,6,2024-07-13
104.21.61.32,15920309593055310684,2024-07-13,CMS,104.21.61.32_CMS,2,2024-07-13
104.219.232.126,15920309593055310684,2024-07-13,CMS,104.219.232.126_CMS,5,2024-07-13
104.219.232.126,64853912235916233429,2024-07-13,OS,104.219.232.126_OS,13,2024-07-13
104.37.135.145,74198686107399967946,2024-07-13,VA,104.37.135.145_VA,6,2024-07-13
107.189.13.254,15920309593055310684,2024-07-13,CMS,107.189.13.254_CMS,2,2024-07-13
107.189.3.148,15920309593055310684,2024-07-13,CMS,107.189.3.148_CMS,1,2024-07-13
107.189.3.148,13983566077459384977,2024-07-13,FDA,107.189.3.148_FDA,6,2024-07-13
107.189.3.148,64853912235916233429,2024-07-13,OS,107.189.3.148_OS,4,2024-07-13
107.189.3.94,15920309593055310684,2024-07-13,CMS,107.189.3.94_CMS,6,2024-07-13
107.189.3.94,35664937356778434955,2024-07-13,HRSA,107.189.3.94_HRSA,3,2024-07-13
107.189.3.94,64853912235916233429,2024-07-13,OS,107.189.3.94_OS,4,2024-07-13
107.189.30.69,15920309593055310684,2024-07-13,CMS,107.189.30.69_CMS,12,2024-07-13
107.189.30.69,13983566077459384977,2024-07-13,FDA,107.189.30.69_FDA,7,2024-07-13
107.189.30.69,64853912235916233429,2024-07-13,OS,107.189.30.69_OS,55,2024-07-13
107.189.8.16,15920309593055310684,2024-07-13,CMS,107.189.8.16_CMS,6,2024-07-13
107.189.8.16,13983566077459384977,2024-07-13,FDA,107.189.8.16_FDA,12,2024-07-13
107.189.8.16,64853912235916233429,2024-07-13,OS,107.189.8.16_OS,1,2024-07-13
118.107.1.221,15920309593055310684,2024-07-13,CMS,118.107.1.221_CMS,146,2024-07-13
118.107.1.221,13983566077459384977,2024-07-13,FDA,118.107.1.221_FDA,83,2024-07-13
118.107.1.221,35664937356778434955,2024-07-13,HRSA,118.107.1.221_HRSA,13,2024-07-13
118.107.1.221,64853912235916233429,2024-07-13,OS,118.107.1.221_OS,34,2024-07-13
119.91.235.16,15920309593055310684,2024-07-13,CMS,119.91.235.16_CMS,1328,2024-07-13
119.91.235.16,13983566077459384977,2024-07-13,FDA,119.91.235.16_FDA,624,2024-07-13
119.91.235.16,13520457953477229971,2024-07-13,HHS,119.91.235.16_HHS,2,2024-07-13
119.91.235.16,35664937356778434955,2024-07-13,HRSA,119.91.235.16_HRSA,122,2024-07-13
119.91.235.16,64853912235916233429,2024-07-13,OS,119.91.235.16_OS,2637,2024-07-13
13.107.136.10,15920309593055310684,2024-07-13,CMS,13.107.136.10_CMS,159921,2024-07-13
13.107.138.10,15920309593055310684,2024-07-13,CMS,13.107.138.10_CMS,162503,2024-07-13
142.4.218.114,15920309593055310684,2024-07-13,CMS,142.4.218.114_CMS,2,2024-07-13
142.4.218.114,13983566077459384977,2024-07-13,FDA,142.4.218.114_FDA,20,2024-07-13
142.4.218.114,13520457953477229971,2024-07-13,HHS,142.4.218.114_HHS,29,2024-07-13
142.4.218.114,35664937356778434955,2024-07-13,HRSA,142.4.218.114_HRSA,5,2024-07-13
142.4.218.114,64853912235916233429,2024-07-13,OS,142.4.218.114_OS,74049,2024-07-13
142.54.229.249,74198686107399967946,2024-07-13,VA,142.54.229.249_VA,10,2024-07-13
146.70.112.126,15920309593055310684,2024-07-13,CMS,146.70.112.126_CMS,1,2024-07-13
146.70.204.180,15920309593055310684,2024-07-13,CMS,146.70.204.180_CMS,1,2024-07-13
146.70.45.166,74198686107399967946,2024-07-13,VA,146.70.45.166_VA,90,2024-07-13
146.70.72.131,64853912235916233429,2024-07-13,OS,146.70.72.131_OS,2,2024-07-13
146.71.50.198,15920309593055310684,2024-07-13,CMS,146.71.50.198_CMS,88576,2024-07-13
146.71.50.198,13983566077459384977,2024-07-13,FDA,146.71.50.198_FDA,27968,2024-07-13
146.71.50.198,13520457953477229971,2024-07-13,HHS,146.71.50.198_HHS,204,2024-07-13
146.71.50.198,35664937356778434955,2024-07-13,HRSA,146.71.50.198_HRSA,5637,2024-07-13
