indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
1.204.166.3,64853912235916233429,2025-05-23,OS,1.204.166.3_OS,18,2025-05-23
101.89.174.236,15920309593055310684,2025-05-23,CMS,101.89.174.236_CMS,4379,2025-05-23
101.89.174.236,13983566077459384977,2025-05-23,FDA,101.89.174.236_FDA,460,2025-05-23
101.89.174.236,35664937356778434955,2025-05-23,HRSA,101.89.174.236_HRSA,149,2025-05-23
101.89.174.236,50189120947314147395,2025-05-23,NIH,101.89.174.236_NIH,3,2025-05-23
102.129.153.71,00818860012482918321,2025-05-23,CDC,102.129.153.71_CDC,2,2025-05-23
103.133.107.28,15920309593055310684,2025-05-23,CMS,103.133.107.28_CMS,87146,2025-05-23
103.133.107.28,13983566077459384977,2025-05-23,FDA,103.133.107.28_FDA,13064,2025-05-23
103.133.107.28,64853912235916233429,2025-05-23,OS,103.133.107.28_OS,35,2025-05-23
103.133.107.28,74198686107399967946,2025-05-23,VA,103.133.107.28_VA,5,2025-05-23
103.136.147.4,20790633968691748718,2025-05-23,DHA,103.136.147.4_DHA,17,2025-05-23
103.147.185.248,15920309593055310684,2025-05-23,CMS,103.147.185.248_CMS,57,2025-05-23
103.153.78.59,15920309593055310684,2025-05-23,CMS,103.153.78.59_CMS,141205,2025-05-23
103.153.78.59,13983566077459384977,2025-05-23,FDA,103.153.78.59_FDA,20308,2025-05-23
103.153.78.59,35664937356778434955,2025-05-23,HRSA,103.153.78.59_HRSA,3157,2025-05-23
103.153.78.59,64853912235916233429,2025-05-23,OS,103.153.78.59_OS,48,2025-05-23
103.153.78.59,74198686107399967946,2025-05-23,VA,103.153.78.59_VA,17,2025-05-23
103.156.92.159,15920309593055310684,2025-05-23,CMS,103.156.92.159_CMS,2,2025-05-23
103.194.47.162,15920309593055310684,2025-05-23,CMS,103.194.47.162_CMS,819,2025-05-23
103.194.47.162,13983566077459384977,2025-05-23,FDA,103.194.47.162_FDA,105,2025-05-23
103.194.47.162,35664937356778434955,2025-05-23,HRSA,103.194.47.162_HRSA,21,2025-05-23
103.194.47.162,74198686107399967946,2025-05-23,VA,103.194.47.162_VA,21,2025-05-23
103.203.59.0,15920309593055310684,2025-05-23,CMS,103.203.59.0_CMS,33187,2025-05-23
103.203.59.0,20790633968691748718,2025-05-23,DHA,103.203.59.0_DHA,4,2025-05-23
103.203.59.0,13983566077459384977,2025-05-23,FDA,103.203.59.0_FDA,3851,2025-05-23
103.203.59.0,35664937356778434955,2025-05-23,HRSA,103.203.59.0_HRSA,1121,2025-05-23
103.203.59.0,80363974983666420473,2025-05-23,IHS,103.203.59.0_IHS,5,2025-05-23
103.203.59.0,50189120947314147395,2025-05-23,NIH,103.203.59.0_NIH,1,2025-05-23
103.203.59.0,64853912235916233429,2025-05-23,OS,103.203.59.0_OS,9,2025-05-23
103.207.37.51,00818860012482918321,2025-05-23,CDC,103.207.37.51_CDC,1,2025-05-23
103.207.37.51,15920309593055310684,2025-05-23,CMS,103.207.37.51_CMS,66,2025-05-23
