indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.32.191,15920309593055310684,2025-01-29,CMS,104.18.32.191_CMS,127,2025-01-29
104.18.68.40,15920309593055310684,2025-01-29,CMS,104.18.68.40_CMS,116,2025-01-29
104.18.69.40,15920309593055310684,2025-01-29,CMS,104.18.69.40_CMS,126,2025-01-29
104.200.72.6,64853912235916233429,2025-01-29,OS,104.200.72.6_OS,2,2025-01-29
104.21.3.76,80363974983666420473,2025-01-29,IHS,104.21.3.76_IHS,8,2025-01-29
104.21.48.1,00818860012482918321,2025-01-29,CDC,104.21.48.1_CDC,4558,2025-01-29
104.21.48.1,15920309593055310684,2025-01-29,CMS,104.21.48.1_CMS,4288,2025-01-29
104.21.61.32,00818860012482918321,2025-01-29,CDC,104.21.61.32_CDC,5,2025-01-29
106.12.204.212,15920309593055310684,2025-01-29,CMS,106.12.204.212_CMS,2165,2025-01-29
106.12.204.212,35664937356778434955,2025-01-29,HRSA,106.12.204.212_HRSA,234,2025-01-29
106.12.204.212,64853912235916233429,2025-01-29,OS,106.12.204.212_OS,484,2025-01-29
107.189.13.254,15920309593055310684,2025-01-29,CMS,107.189.13.254_CMS,743,2025-01-29
107.189.13.254,13520457953477229971,2025-01-29,HHS,107.189.13.254_HHS,38,2025-01-29
107.189.3.148,15920309593055310684,2025-01-29,CMS,107.189.3.148_CMS,11,2025-01-29
107.189.3.148,13520457953477229971,2025-01-29,HHS,107.189.3.148_HHS,1,2025-01-29
107.189.3.94,15920309593055310684,2025-01-29,CMS,107.189.3.94_CMS,19,2025-01-29
107.189.30.69,15920309593055310684,2025-01-29,CMS,107.189.30.69_CMS,19,2025-01-29
107.189.30.69,13520457953477229971,2025-01-29,HHS,107.189.30.69_HHS,1,2025-01-29
107.189.8.16,15920309593055310684,2025-01-29,CMS,107.189.8.16_CMS,18,2025-01-29
111.67.194.254,15920309593055310684,2025-01-29,CMS,111.67.194.254_CMS,3660,2025-01-29
111.67.194.254,35664937356778434955,2025-01-29,HRSA,111.67.194.254_HRSA,406,2025-01-29
111.67.194.254,64853912235916233429,2025-01-29,OS,111.67.194.254_OS,841,2025-01-29
111.67.194.39,15920309593055310684,2025-01-29,CMS,111.67.194.39_CMS,3945,2025-01-29
111.67.194.39,13983566077459384977,2025-01-29,FDA,111.67.194.39_FDA,2853,2025-01-29
111.67.194.39,35664937356778434955,2025-01-29,HRSA,111.67.194.39_HRSA,428,2025-01-29
111.67.194.39,64853912235916233429,2025-01-29,OS,111.67.194.39_OS,851,2025-01-29
118.193.72.187,15920309593055310684,2025-01-29,CMS,118.193.72.187_CMS,14550,2025-01-29
118.193.72.187,13983566077459384977,2025-01-29,FDA,118.193.72.187_FDA,4637,2025-01-29
118.193.72.187,13520457953477229971,2025-01-29,HHS,118.193.72.187_HHS,7521,2025-01-29
118.193.72.187,35664937356778434955,2025-01-29,HRSA,118.193.72.187_HRSA,512,2025-01-29
118.193.72.187,64853912235916233429,2025-01-29,OS,118.193.72.187_OS,2074,2025-01-29
119.200.13.201,15920309593055310684,2025-01-29,CMS,119.200.13.201_CMS,1436,2025-01-29
119.200.13.201,13983566077459384977,2025-01-29,FDA,119.200.13.201_FDA,1045,2025-01-29
119.200.13.201,13520457953477229971,2025-01-29,HHS,119.200.13.201_HHS,2749,2025-01-29
119.200.13.201,35664937356778434955,2025-01-29,HRSA,119.200.13.201_HRSA,126,2025-01-29
119.200.13.201,80363974983666420473,2025-01-29,IHS,119.200.13.201_IHS,1,2025-01-29
119.200.13.201,64853912235916233429,2025-01-29,OS,119.200.13.201_OS,285,2025-01-29
136.144.43.81,13520457953477229971,2025-01-29,HHS,136.144.43.81_HHS,3,2025-01-29
14.103.127.80,15920309593055310684,2025-01-29,CMS,14.103.127.80_CMS,1101,2025-01-29
14.103.127.80,13983566077459384977,2025-01-29,FDA,14.103.127.80_FDA,861,2025-01-29
14.103.127.80,35664937356778434955,2025-01-29,HRSA,14.103.127.80_HRSA,109,2025-01-29
14.103.127.80,64853912235916233429,2025-01-29,OS,14.103.127.80_OS,226,2025-01-29
146.70.204.164,13520457953477229971,2025-01-29,HHS,146.70.204.164_HHS,1,2025-01-29
146.70.204.166,13520457953477229971,2025-01-29,HHS,146.70.204.166_HHS,1,2025-01-29
146.70.204.172,13520457953477229971,2025-01-29,HHS,146.70.204.172_HHS,2,2025-01-29
146.70.204.174,13520457953477229971,2025-01-29,HHS,146.70.204.174_HHS,1,2025-01-29
146.70.204.189,13520457953477229971,2025-01-29,HHS,146.70.204.189_HHS,1,2025-01-29
146.70.45.166,13520457953477229971,2025-01-29,HHS,146.70.45.166_HHS,14,2025-01-29
146.71.50.198,15920309593055310684,2025-01-29,CMS,146.71.50.198_CMS,36079,2025-01-29
146.71.50.198,13983566077459384977,2025-01-29,FDA,146.71.50.198_FDA,29416,2025-01-29
146.71.50.198,13520457953477229971,2025-01-29,HHS,146.71.50.198_HHS,23765,2025-01-29
146.71.50.198,35664937356778434955,2025-01-29,HRSA,146.71.50.198_HRSA,4098,2025-01-29
146.71.50.198,80363974983666420473,2025-01-29,IHS,146.71.50.198_IHS,7,2025-01-29
146.71.50.198,64853912235916233429,2025-01-29,OS,146.71.50.198_OS,7991,2025-01-29
147.45.112.17,13983566077459384977,2025-01-29,FDA,147.45.112.17_FDA,3,2025-01-29
147.45.76.186,15920309593055310684,2025-01-29,CMS,147.45.76.186_CMS,14,2025-01-29
147.45.76.186,13520457953477229971,2025-01-29,HHS,147.45.76.186_HHS,27,2025-01-29
147.45.76.186,64853912235916233429,2025-01-29,OS,147.45.76.186_OS,5,2025-01-29
149.50.216.243,13520457953477229971,2025-01-29,HHS,149.50.216.243_HHS,8,2025-01-29
149.88.27.196,13520457953477229971,2025-01-29,HHS,149.88.27.196_HHS,2,2025-01-29
149.88.27.199,13520457953477229971,2025-01-29,HHS,149.88.27.199_HHS,9,2025-01-29
149.88.27.200,13520457953477229971,2025-01-29,HHS,149.88.27.200_HHS,3,2025-01-29
149.88.27.201,13520457953477229971,2025-01-29,HHS,149.88.27.201_HHS,8,2025-01-29
149.88.27.203,13520457953477229971,2025-01-29,HHS,149.88.27.203_HHS,3,2025-01-29
149.88.27.205,13520457953477229971,2025-01-29,HHS,149.88.27.205_HHS,8,2025-01-29
149.88.27.212,13520457953477229971,2025-01-29,HHS,149.88.27.212_HHS,10,2025-01-29
149.88.27.213,13520457953477229971,2025-01-29,HHS,149.88.27.213_HHS,11,2025-01-29
149.88.27.214,13520457953477229971,2025-01-29,HHS,149.88.27.214_HHS,10,2025-01-29
149.88.27.216,13520457953477229971,2025-01-29,HHS,149.88.27.216_HHS,8,2025-01-29
149.88.27.221,13520457953477229971,2025-01-29,HHS,149.88.27.221_HHS,3,2025-01-29
149.88.27.224,13520457953477229971,2025-01-29,HHS,149.88.27.224_HHS,4,2025-01-29
149.88.27.231,13520457953477229971,2025-01-29,HHS,149.88.27.231_HHS,2,2025-01-29
15.204.47.3,15920309593055310684,2025-01-29,CMS,15.204.47.3_CMS,415,2025-01-29
15.204.47.3,13520457953477229971,2025-01-29,HHS,15.204.47.3_HHS,3,2025-01-29
15.235.218.150,15920309593055310684,2025-01-29,CMS,15.235.218.150_CMS,2,2025-01-29
152.32.128.214,15920309593055310684,2025-01-29,CMS,152.32.128.214_CMS,4775,2025-01-29
152.32.128.214,13983566077459384977,2025-01-29,FDA,152.32.128.214_FDA,3730,2025-01-29
152.32.128.214,13520457953477229971,2025-01-29,HHS,152.32.128.214_HHS,4937,2025-01-29
152.32.128.214,35664937356778434955,2025-01-29,HRSA,152.32.128.214_HRSA,574,2025-01-29
152.32.128.214,80363974983666420473,2025-01-29,IHS,152.32.128.214_IHS,2,2025-01-29
152.32.128.214,64853912235916233429,2025-01-29,OS,152.32.128.214_OS,1020,2025-01-29
156.146.63.132,13520457953477229971,2025-01-29,HHS,156.146.63.132_HHS,2,2025-01-29
156.146.63.167,13520457953477229971,2025-01-29,HHS,156.146.63.167_HHS,1,2025-01-29
156.146.63.173,13983566077459384977,2025-01-29,FDA,156.146.63.173_FDA,11,2025-01-29
156.146.63.181,13520457953477229971,2025-01-29,HHS,156.146.63.181_HHS,1,2025-01-29
156.146.63.182,00818860012482918321,2025-01-29,CDC,156.146.63.182_CDC,1,2025-01-29
156.146.63.183,13520457953477229971,2025-01-29,HHS,156.146.63.183_HHS,1,2025-01-29
161.35.68.110,13520457953477229971,2025-01-29,HHS,161.35.68.110_HHS,3,2025-01-29
162.142.125.242,15920309593055310684,2025-01-29,CMS,162.142.125.242_CMS,192646,2025-01-29
162.142.125.242,13983566077459384977,2025-01-29,FDA,162.142.125.242_FDA,152866,2025-01-29
162.142.125.242,13520457953477229971,2025-01-29,HHS,162.142.125.242_HHS,107351,2025-01-29
162.142.125.242,35664937356778434955,2025-01-29,HRSA,162.142.125.242_HRSA,21466,2025-01-29
162.142.125.242,80363974983666420473,2025-01-29,IHS,162.142.125.242_IHS,21,2025-01-29
162.142.125.242,64853912235916233429,2025-01-29,OS,162.142.125.242_OS,42154,2025-01-29
162.142.125.247,00818860012482918321,2025-01-29,CDC,162.142.125.247_CDC,4,2025-01-29
162.142.125.247,15920309593055310684,2025-01-29,CMS,162.142.125.247_CMS,192743,2025-01-29
162.142.125.247,13520457953477229971,2025-01-29,HHS,162.142.125.247_HHS,106514,2025-01-29
162.142.125.255,00818860012482918321,2025-01-29,CDC,162.142.125.255_CDC,5,2025-01-29
162.142.125.255,15920309593055310684,2025-01-29,CMS,162.142.125.255_CMS,192833,2025-01-29
162.142.125.255,13983566077459384977,2025-01-29,FDA,162.142.125.255_FDA,152690,2025-01-29
162.142.125.255,13520457953477229971,2025-01-29,HHS,162.142.125.255_HHS,106889,2025-01-29
162.142.125.255,35664937356778434955,2025-01-29,HRSA,162.142.125.255_HRSA,21474,2025-01-29
162.142.125.255,80363974983666420473,2025-01-29,IHS,162.142.125.255_IHS,23,2025-01-29
162.142.125.255,64853912235916233429,2025-01-29,OS,162.142.125.255_OS,42415,2025-01-29
169.150.226.166,13520457953477229971,2025-01-29,HHS,169.150.226.166_HHS,1,2025-01-29
169.150.226.170,13520457953477229971,2025-01-29,HHS,169.150.226.170_HHS,1,2025-01-29
171.25.193.20,15920309593055310684,2025-01-29,CMS,171.25.193.20_CMS,38,2025-01-29
171.25.193.20,13983566077459384977,2025-01-29,FDA,171.25.193.20_FDA,3,2025-01-29
171.25.193.20,13520457953477229971,2025-01-29,HHS,171.25.193.20_HHS,1,2025-01-29
171.25.193.20,64853912235916233429,2025-01-29,OS,171.25.193.20_OS,7,2025-01-29
171.25.193.25,15920309593055310684,2025-01-29,CMS,171.25.193.25_CMS,12,2025-01-29
171.25.193.25,13520457953477229971,2025-01-29,HHS,171.25.193.25_HHS,1,2025-01-29
171.25.193.77,15920309593055310684,2025-01-29,CMS,171.25.193.77_CMS,52,2025-01-29
171.25.193.77,13520457953477229971,2025-01-29,HHS,171.25.193.77_HHS,9,2025-01-29
171.25.193.77,64853912235916233429,2025-01-29,OS,171.25.193.77_OS,2,2025-01-29
171.25.193.78,15920309593055310684,2025-01-29,CMS,171.25.193.78_CMS,65,2025-01-29
171.25.193.78,13983566077459384977,2025-01-29,FDA,171.25.193.78_FDA,46,2025-01-29
171.25.193.78,13520457953477229971,2025-01-29,HHS,171.25.193.78_HHS,8,2025-01-29
171.25.193.78,35664937356778434955,2025-01-29,HRSA,171.25.193.78_HRSA,20,2025-01-29
171.25.193.78,64853912235916233429,2025-01-29,OS,171.25.193.78_OS,8,2025-01-29
172.240.108.68,00818860012482918321,2025-01-29,CDC,172.240.108.68_CDC,37,2025-01-29
172.240.108.68,15920309593055310684,2025-01-29,CMS,172.240.108.68_CMS,2,2025-01-29
172.240.108.68,80363974983666420473,2025-01-29,IHS,172.240.108.68_IHS,144,2025-01-29
172.98.33.195,13520457953477229971,2025-01-29,HHS,172.98.33.195_HHS,1,2025-01-29
176.113.74.86,13520457953477229971,2025-01-29,HHS,176.113.74.86_HHS,4,2025-01-29
176.113.74.88,13520457953477229971,2025-01-29,HHS,176.113.74.88_HHS,2,2025-01-29
178.175.129.35,00818860012482918321,2025-01-29,CDC,178.175.129.35_CDC,8,2025-01-29
180.76.51.64,15920309593055310684,2025-01-29,CMS,180.76.51.64_CMS,1482,2025-01-29
180.76.51.64,13983566077459384977,2025-01-29,FDA,180.76.51.64_FDA,1262,2025-01-29
180.76.51.64,35664937356778434955,2025-01-29,HRSA,180.76.51.64_HRSA,140,2025-01-29
180.76.51.64,64853912235916233429,2025-01-29,OS,180.76.51.64_OS,354,2025-01-29
183.215.194.158,15920309593055310684,2025-01-29,CMS,183.215.194.158_CMS,205,2025-01-29
183.215.194.158,13983566077459384977,2025-01-29,FDA,183.215.194.158_FDA,132,2025-01-29
183.215.194.158,13520457953477229971,2025-01-29,HHS,183.215.194.158_HHS,180,2025-01-29
183.215.194.158,35664937356778434955,2025-01-29,HRSA,183.215.194.158_HRSA,15,2025-01-29
183.215.194.158,64853912235916233429,2025-01-29,OS,183.215.194.158_OS,24,2025-01-29
183.224.237.233,15920309593055310684,2025-01-29,CMS,183.224.237.233_CMS,471,2025-01-29
183.224.237.233,13983566077459384977,2025-01-29,FDA,183.224.237.233_FDA,382,2025-01-29
183.224.237.233,35664937356778434955,2025-01-29,HRSA,183.224.237.233_HRSA,87,2025-01-29
183.224.237.233,64853912235916233429,2025-01-29,OS,183.224.237.233_OS,129,2025-01-29
185.106.102.102,15920309593055310684,2025-01-29,CMS,185.106.102.102_CMS,3,2025-01-29
185.106.102.102,13520457953477229971,2025-01-29,HHS,185.106.102.102_HHS,2,2025-01-29
185.129.62.62,15920309593055310684,2025-01-29,CMS,185.129.62.62_CMS,24,2025-01-29
185.129.62.62,13983566077459384977,2025-01-29,FDA,185.129.62.62_FDA,162,2025-01-29
185.129.62.62,13520457953477229971,2025-01-29,HHS,185.129.62.62_HHS,1,2025-01-29
185.129.62.62,35664937356778434955,2025-01-29,HRSA,185.129.62.62_HRSA,48,2025-01-29
185.129.62.62,64853912235916233429,2025-01-29,OS,185.129.62.62_OS,9,2025-01-29
185.156.46.141,13520457953477229971,2025-01-29,HHS,185.156.46.141_HHS,2,2025-01-29
185.195.19.206,13520457953477229971,2025-01-29,HHS,185.195.19.206_HHS,6,2025-01-29
185.195.19.207,13520457953477229971,2025-01-29,HHS,185.195.19.207_HHS,5,2025-01-29
185.195.59.218,13520457953477229971,2025-01-29,HHS,185.195.59.218_HHS,11,2025-01-29
185.202.220.65,13520457953477229971,2025-01-29,HHS,185.202.220.65_HHS,15,2025-01-29
185.220.100.240,15920309593055310684,2025-01-29,CMS,185.220.100.240_CMS,74,2025-01-29
185.220.100.240,13983566077459384977,2025-01-29,FDA,185.220.100.240_FDA,4,2025-01-29
185.220.100.240,13520457953477229971,2025-01-29,HHS,185.220.100.240_HHS,2,2025-01-29
185.220.100.240,64853912235916233429,2025-01-29,OS,185.220.100.240_OS,6,2025-01-29
185.220.101.182,15920309593055310684,2025-01-29,CMS,185.220.101.182_CMS,2,2025-01-29
185.220.101.58,15920309593055310684,2025-01-29,CMS,185.220.101.58_CMS,33,2025-01-29
185.220.101.58,13520457953477229971,2025-01-29,HHS,185.220.101.58_HHS,1,2025-01-29
185.220.101.58,64853912235916233429,2025-01-29,OS,185.220.101.58_OS,1,2025-01-29
185.220.101.60,15920309593055310684,2025-01-29,CMS,185.220.101.60_CMS,12,2025-01-29
