indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
101.255.119.42,15920309593055310684,2024-11-12,CMS,101.255.119.42_CMS,2,2024-11-12
104.18.68.40,15920309593055310684,2024-11-12,CMS,104.18.68.40_CMS,577,2024-11-12
104.18.69.40,15920309593055310684,2024-11-12,CMS,104.18.69.40_CMS,197,2024-11-12
104.21.61.32,00818860012482918321,2024-11-12,CDC,104.21.61.32_CDC,3,2024-11-12
104.219.232.126,15920309593055310684,2024-11-12,CMS,104.219.232.126_CMS,6,2024-11-12
104.219.232.126,64853912235916233429,2024-11-12,OS,104.219.232.126_OS,1,2024-11-12
104.37.135.145,15920309593055310684,2024-11-12,CMS,104.37.135.145_CMS,20,2024-11-12
107.181.168.145,15920309593055310684,2024-11-12,CMS,107.181.168.145_CMS,19,2024-11-12
107.181.168.145,13520457953477229971,2024-11-12,HHS,107.181.168.145_HHS,4,2024-11-12
107.181.168.145,64853912235916233429,2024-11-12,OS,107.181.168.145_OS,6,2024-11-12
107.189.13.254,15920309593055310684,2024-11-12,CMS,107.189.13.254_CMS,4,2024-11-12
107.189.3.94,15920309593055310684,2024-11-12,CMS,107.189.3.94_CMS,3,2024-11-12
107.189.30.69,15920309593055310684,2024-11-12,CMS,107.189.30.69_CMS,12,2024-11-12
107.189.30.69,13983566077459384977,2024-11-12,FDA,107.189.30.69_FDA,4,2024-11-12
107.189.30.69,13520457953477229971,2024-11-12,HHS,107.189.30.69_HHS,2,2024-11-12
107.189.30.69,35664937356778434955,2024-11-12,HRSA,107.189.30.69_HRSA,8,2024-11-12
118.193.72.187,15920309593055310684,2024-11-12,CMS,118.193.72.187_CMS,4607,2024-11-12
118.193.72.187,13983566077459384977,2024-11-12,FDA,118.193.72.187_FDA,6143,2024-11-12
118.193.72.187,13520457953477229971,2024-11-12,HHS,118.193.72.187_HHS,1647,2024-11-12
118.193.72.187,35664937356778434955,2024-11-12,HRSA,118.193.72.187_HRSA,1932,2024-11-12
118.193.72.187,64853912235916233429,2024-11-12,OS,118.193.72.187_OS,689,2024-11-12
119.200.13.201,15920309593055310684,2024-11-12,CMS,119.200.13.201_CMS,1153,2024-11-12
119.200.13.201,13983566077459384977,2024-11-12,FDA,119.200.13.201_FDA,1092,2024-11-12
119.200.13.201,13520457953477229971,2024-11-12,HHS,119.200.13.201_HHS,1582,2024-11-12
119.200.13.201,35664937356778434955,2024-11-12,HRSA,119.200.13.201_HRSA,277,2024-11-12
119.200.13.201,64853912235916233429,2024-11-12,OS,119.200.13.201_OS,200,2024-11-12
121.78.21.178,15920309593055310684,2024-11-12,CMS,121.78.21.178_CMS,23,2024-11-12
121.78.21.185,15920309593055310684,2024-11-12,CMS,121.78.21.185_CMS,7,2024-11-12
121.78.21.186,15920309593055310684,2024-11-12,CMS,121.78.21.186_CMS,16,2024-11-12
121.78.21.195,15920309593055310684,2024-11-12,CMS,121.78.21.195_CMS,14,2024-11-12
121.78.21.199,15920309593055310684,2024-11-12,CMS,121.78.21.199_CMS,4,2024-11-12
121.78.21.203,15920309593055310684,2024-11-12,CMS,121.78.21.203_CMS,24,2024-11-12
121.78.21.206,15920309593055310684,2024-11-12,CMS,121.78.21.206_CMS,14,2024-11-12
121.78.21.209,15920309593055310684,2024-11-12,CMS,121.78.21.209_CMS,32,2024-11-12
121.78.21.88,15920309593055310684,2024-11-12,CMS,121.78.21.88_CMS,19,2024-11-12
138.199.21.209,13520457953477229971,2024-11-12,HHS,138.199.21.209_HHS,1,2024-11-12
139.59.147.83,15920309593055310684,2024-11-12,CMS,139.59.147.83_CMS,2188,2024-11-12
139.59.147.83,13983566077459384977,2024-11-12,FDA,139.59.147.83_FDA,2052,2024-11-12
139.59.147.83,13520457953477229971,2024-11-12,HHS,139.59.147.83_HHS,1469,2024-11-12
139.59.147.83,35664937356778434955,2024-11-12,HRSA,139.59.147.83_HRSA,561,2024-11-12
139.59.147.83,64853912235916233429,2024-11-12,OS,139.59.147.83_OS,365,2024-11-12
142.54.229.249,15920309593055310684,2024-11-12,CMS,142.54.229.249_CMS,45,2024-11-12
142.54.229.249,64853912235916233429,2024-11-12,OS,142.54.229.249_OS,3,2024-11-12
146.70.137.90,13520457953477229971,2024-11-12,HHS,146.70.137.90_HHS,5,2024-11-12
146.70.45.182,13520457953477229971,2024-11-12,HHS,146.70.45.182_HHS,17,2024-11-12
146.70.45.182,64853912235916233429,2024-11-12,OS,146.70.45.182_OS,6,2024-11-12
146.70.72.131,13520457953477229971,2024-11-12,HHS,146.70.72.131_HHS,1,2024-11-12
146.71.50.198,15920309593055310684,2024-11-12,CMS,146.71.50.198_CMS,27004,2024-11-12
146.71.50.198,13983566077459384977,2024-11-12,FDA,146.71.50.198_FDA,42858,2024-11-12
146.71.50.198,13520457953477229971,2024-11-12,HHS,146.71.50.198_HHS,42972,2024-11-12
146.71.50.198,35664937356778434955,2024-11-12,HRSA,146.71.50.198_HRSA,12203,2024-11-12
146.71.50.198,80363974983666420473,2024-11-12,IHS,146.71.50.198_IHS,9,2024-11-12
146.71.50.198,64853912235916233429,2024-11-12,OS,146.71.50.198_OS,4249,2024-11-12
147.45.76.186,15920309593055310684,2024-11-12,CMS,147.45.76.186_CMS,12,2024-11-12
147.45.76.186,13983566077459384977,2024-11-12,FDA,147.45.76.186_FDA,26,2024-11-12
147.45.76.186,13520457953477229971,2024-11-12,HHS,147.45.76.186_HHS,2,2024-11-12
147.45.76.186,64853912235916233429,2024-11-12,OS,147.45.76.186_OS,8,2024-11-12
149.102.224.187,13520457953477229971,2024-11-12,HHS,149.102.224.187_HHS,1,2024-11-12
149.154.167.220,15920309593055310684,2024-11-12,CMS,149.154.167.220_CMS,44,2024-11-12
149.36.49.225,64853912235916233429,2024-11-12,OS,149.36.49.225_OS,4,2024-11-12
149.88.27.217,13520457953477229971,2024-11-12,HHS,149.88.27.217_HHS,2,2024-11-12
15.235.218.150,15920309593055310684,2024-11-12,CMS,15.235.218.150_CMS,8,2024-11-12
152.32.128.214,15920309593055310684,2024-11-12,CMS,152.32.128.214_CMS,1819,2024-11-12
152.32.128.214,13983566077459384977,2024-11-12,FDA,152.32.128.214_FDA,1916,2024-11-12
152.32.128.214,13520457953477229971,2024-11-12,HHS,152.32.128.214_HHS,830,2024-11-12
152.32.128.214,35664937356778434955,2024-11-12,HRSA,152.32.128.214_HRSA,606,2024-11-12
152.32.128.214,80363974983666420473,2024-11-12,IHS,152.32.128.214_IHS,1,2024-11-12
152.32.128.214,64853912235916233429,2024-11-12,OS,152.32.128.214_OS,318,2024-11-12
156.146.63.130,00818860012482918321,2024-11-12,CDC,156.146.63.130_CDC,3,2024-11-12
156.146.63.163,00818860012482918321,2024-11-12,CDC,156.146.63.163_CDC,1,2024-11-12
156.146.63.163,13983566077459384977,2024-11-12,FDA,156.146.63.163_FDA,10,2024-11-12
156.146.63.165,00818860012482918321,2024-11-12,CDC,156.146.63.165_CDC,2,2024-11-12
156.146.63.166,00818860012482918321,2024-11-12,CDC,156.146.63.166_CDC,1,2024-11-12
156.146.63.174,13520457953477229971,2024-11-12,HHS,156.146.63.174_HHS,11,2024-11-12
156.146.63.183,00818860012482918321,2024-11-12,CDC,156.146.63.183_CDC,3,2024-11-12
162.142.125.242,15920309593055310684,2024-11-12,CMS,162.142.125.242_CMS,154759,2024-11-12
162.142.125.242,13983566077459384977,2024-11-12,FDA,162.142.125.242_FDA,148537,2024-11-12
162.142.125.242,13520457953477229971,2024-11-12,HHS,162.142.125.242_HHS,65714,2024-11-12
162.142.125.242,35664937356778434955,2024-11-12,HRSA,162.142.125.242_HRSA,36969,2024-11-12
162.142.125.242,80363974983666420473,2024-11-12,IHS,162.142.125.242_IHS,13,2024-11-12
162.142.125.242,64853912235916233429,2024-11-12,OS,162.142.125.242_OS,26001,2024-11-12
162.142.125.247,15920309593055310684,2024-11-12,CMS,162.142.125.247_CMS,154720,2024-11-12
162.142.125.247,13983566077459384977,2024-11-12,FDA,162.142.125.247_FDA,148910,2024-11-12
162.142.125.247,13520457953477229971,2024-11-12,HHS,162.142.125.247_HHS,65960,2024-11-12
162.142.125.247,35664937356778434955,2024-11-12,HRSA,162.142.125.247_HRSA,37244,2024-11-12
162.142.125.247,80363974983666420473,2024-11-12,IHS,162.142.125.247_IHS,12,2024-11-12
162.142.125.247,64853912235916233429,2024-11-12,OS,162.142.125.247_OS,26072,2024-11-12
162.142.125.255,15920309593055310684,2024-11-12,CMS,162.142.125.255_CMS,154503,2024-11-12
162.142.125.255,13983566077459384977,2024-11-12,FDA,162.142.125.255_FDA,148141,2024-11-12
162.142.125.255,13520457953477229971,2024-11-12,HHS,162.142.125.255_HHS,66007,2024-11-12
162.142.125.255,35664937356778434955,2024-11-12,HRSA,162.142.125.255_HRSA,37349,2024-11-12
162.142.125.255,80363974983666420473,2024-11-12,IHS,162.142.125.255_IHS,17,2024-11-12
162.142.125.255,64853912235916233429,2024-11-12,OS,162.142.125.255_OS,26163,2024-11-12
162.241.225.237,00818860012482918321,2024-11-12,CDC,162.241.225.237_CDC,2,2024-11-12
165.22.54.16,15920309593055310684,2024-11-12,CMS,165.22.54.16_CMS,34,2024-11-12
165.22.54.16,13520457953477229971,2024-11-12,HHS,165.22.54.16_HHS,6,2024-11-12
165.231.34.106,00818860012482918321,2024-11-12,CDC,165.231.34.106_CDC,1,2024-11-12
165.231.34.106,80363974983666420473,2024-11-12,IHS,165.231.34.106_IHS,2,2024-11-12
171.25.193.20,64853912235916233429,2024-11-12,OS,171.25.193.20_OS,1,2024-11-12
171.25.193.77,13520457953477229971,2024-11-12,HHS,171.25.193.77_HHS,1,2024-11-12
171.25.193.78,13520457953477229971,2024-11-12,HHS,171.25.193.78_HHS,1,2024-11-12
171.25.193.78,64853912235916233429,2024-11-12,OS,171.25.193.78_OS,1,2024-11-12
172.240.108.68,00818860012482918321,2024-11-12,CDC,172.240.108.68_CDC,12,2024-11-12
172.240.108.68,80363974983666420473,2024-11-12,IHS,172.240.108.68_IHS,117,2024-11-12
176.113.74.83,13520457953477229971,2024-11-12,HHS,176.113.74.83_HHS,1,2024-11-12
176.149.183.71,15920309593055310684,2024-11-12,CMS,176.149.183.71_CMS,1154,2024-11-12
176.149.183.71,13983566077459384977,2024-11-12,FDA,176.149.183.71_FDA,1007,2024-11-12
176.149.183.71,13520457953477229971,2024-11-12,HHS,176.149.183.71_HHS,1552,2024-11-12
176.149.183.71,35664937356778434955,2024-11-12,HRSA,176.149.183.71_HRSA,230,2024-11-12
176.149.183.71,80363974983666420473,2024-11-12,IHS,176.149.183.71_IHS,59,2024-11-12
176.149.183.71,64853912235916233429,2024-11-12,OS,176.149.183.71_OS,168,2024-11-12
178.175.129.35,00818860012482918321,2024-11-12,CDC,178.175.129.35_CDC,2,2024-11-12
178.175.129.37,00818860012482918321,2024-11-12,CDC,178.175.129.37_CDC,5,2024-11-12
179.43.168.146,15920309593055310684,2024-11-12,CMS,179.43.168.146_CMS,386706,2024-11-12
179.43.168.146,13983566077459384977,2024-11-12,FDA,179.43.168.146_FDA,365343,2024-11-12
179.43.168.146,13520457953477229971,2024-11-12,HHS,179.43.168.146_HHS,246495,2024-11-12
179.43.168.146,35664937356778434955,2024-11-12,HRSA,179.43.168.146_HRSA,87409,2024-11-12
