indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
103.77.192.88,15920309593055310684,2025-01-19,CMS,103.77.192.88_CMS,10,2025-01-19
104.18.32.191,15920309593055310684,2025-01-19,CMS,104.18.32.191_CMS,61,2025-01-19
104.200.72.6,64853912235916233429,2025-01-19,OS,104.200.72.6_OS,2,2025-01-19
118.193.72.187,15920309593055310684,2025-01-19,CMS,118.193.72.187_CMS,17541,2025-01-19
118.193.72.187,13983566077459384977,2025-01-19,FDA,118.193.72.187_FDA,2304,2025-01-19
118.193.72.187,35664937356778434955,2025-01-19,HRSA,118.193.72.187_HRSA,256,2025-01-19
118.193.72.187,80363974983666420473,2025-01-19,IHS,118.193.72.187_IHS,2,2025-01-19
118.193.72.187,64853912235916233429,2025-01-19,OS,118.193.72.187_OS,3140,2025-01-19
119.200.13.201,15920309593055310684,2025-01-19,CMS,119.200.13.201_CMS,1549,2025-01-19
119.200.13.201,13983566077459384977,2025-01-19,FDA,119.200.13.201_FDA,946,2025-01-19
119.200.13.201,35664937356778434955,2025-01-19,HRSA,119.200.13.201_HRSA,156,2025-01-19
119.200.13.201,64853912235916233429,2025-01-19,OS,119.200.13.201_OS,271,2025-01-19
146.70.192.174,64853912235916233429,2025-01-19,OS,146.70.192.174_OS,4,2025-01-19
146.70.45.166,64853912235916233429,2025-01-19,OS,146.70.45.166_OS,4,2025-01-19
146.71.50.198,15920309593055310684,2025-01-19,CMS,146.71.50.198_CMS,46366,2025-01-19
146.71.50.198,13983566077459384977,2025-01-19,FDA,146.71.50.198_FDA,30863,2025-01-19
146.71.50.198,35664937356778434955,2025-01-19,HRSA,146.71.50.198_HRSA,4545,2025-01-19
146.71.50.198,80363974983666420473,2025-01-19,IHS,146.71.50.198_IHS,1,2025-01-19
146.71.50.198,64853912235916233429,2025-01-19,OS,146.71.50.198_OS,8847,2025-01-19
147.45.112.222,13983566077459384977,2025-01-19,FDA,147.45.112.222_FDA,3,2025-01-19
147.45.76.186,15920309593055310684,2025-01-19,CMS,147.45.76.186_CMS,4,2025-01-19
147.45.76.186,13983566077459384977,2025-01-19,FDA,147.45.76.186_FDA,8,2025-01-19
147.45.76.186,35664937356778434955,2025-01-19,HRSA,147.45.76.186_HRSA,4,2025-01-19
147.45.76.186,64853912235916233429,2025-01-19,OS,147.45.76.186_OS,8,2025-01-19
149.88.27.196,15920309593055310684,2025-01-19,CMS,149.88.27.196_CMS,1,2025-01-19
152.32.128.214,15920309593055310684,2025-01-19,CMS,152.32.128.214_CMS,4222,2025-01-19
152.32.128.214,13983566077459384977,2025-01-19,FDA,152.32.128.214_FDA,2958,2025-01-19
152.32.128.214,35664937356778434955,2025-01-19,HRSA,152.32.128.214_HRSA,484,2025-01-19
152.32.128.214,80363974983666420473,2025-01-19,IHS,152.32.128.214_IHS,1,2025-01-19
152.32.128.214,64853912235916233429,2025-01-19,OS,152.32.128.214_OS,817,2025-01-19
159.65.179.156,15920309593055310684,2025-01-19,CMS,159.65.179.156_CMS,4,2025-01-19
162.142.125.242,15920309593055310684,2025-01-19,CMS,162.142.125.242_CMS,218870,2025-01-19
162.142.125.242,13983566077459384977,2025-01-19,FDA,162.142.125.242_FDA,150948,2025-01-19
162.142.125.242,35664937356778434955,2025-01-19,HRSA,162.142.125.242_HRSA,22546,2025-01-19
162.142.125.242,80363974983666420473,2025-01-19,IHS,162.142.125.242_IHS,12,2025-01-19
162.142.125.242,64853912235916233429,2025-01-19,OS,162.142.125.242_OS,42069,2025-01-19
162.142.125.247,00818860012482918321,2025-01-19,CDC,162.142.125.247_CDC,1,2025-01-19
162.142.125.247,15920309593055310684,2025-01-19,CMS,162.142.125.247_CMS,164013,2025-01-19
162.142.125.247,13983566077459384977,2025-01-19,FDA,162.142.125.247_FDA,151341,2025-01-19
162.142.125.255,00818860012482918321,2025-01-19,CDC,162.142.125.255_CDC,4,2025-01-19
162.142.125.255,15920309593055310684,2025-01-19,CMS,162.142.125.255_CMS,220624,2025-01-19
162.142.125.255,13983566077459384977,2025-01-19,FDA,162.142.125.255_FDA,151658,2025-01-19
162.142.125.255,35664937356778434955,2025-01-19,HRSA,162.142.125.255_HRSA,22214,2025-01-19
162.142.125.255,80363974983666420473,2025-01-19,IHS,162.142.125.255_IHS,12,2025-01-19
162.142.125.255,64853912235916233429,2025-01-19,OS,162.142.125.255_OS,42088,2025-01-19
165.22.54.16,15920309593055310684,2025-01-19,CMS,165.22.54.16_CMS,10,2025-01-19
172.240.108.68,00818860012482918321,2025-01-19,CDC,172.240.108.68_CDC,2,2025-01-19
172.240.108.68,80363974983666420473,2025-01-19,IHS,172.240.108.68_IHS,177,2025-01-19
183.215.194.158,15920309593055310684,2025-01-19,CMS,183.215.194.158_CMS,177,2025-01-19
183.215.194.158,13983566077459384977,2025-01-19,FDA,183.215.194.158_FDA,146,2025-01-19
183.215.194.158,35664937356778434955,2025-01-19,HRSA,183.215.194.158_HRSA,24,2025-01-19
183.215.194.158,64853912235916233429,2025-01-19,OS,183.215.194.158_OS,44,2025-01-19
185.230.63.171,80363974983666420473,2025-01-19,IHS,185.230.63.171_IHS,158,2025-01-19
185.32.126.65,13983566077459384977,2025-01-19,FDA,185.32.126.65_FDA,20,2025-01-19
185.34.33.2,15920309593055310684,2025-01-19,CMS,185.34.33.2_CMS,36,2025-01-19
192.42.116.192,13983566077459384977,2025-01-19,FDA,192.42.116.192_FDA,12,2025-01-19
201.183.247.58,15920309593055310684,2025-01-19,CMS,201.183.247.58_CMS,14,2025-01-19
205.169.39.195,15920309593055310684,2025-01-19,CMS,205.169.39.195_CMS,10,2025-01-19
206.189.109.146,15920309593055310684,2025-01-19,CMS,206.189.109.146_CMS,511,2025-01-19
