indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
103.70.114.33,15920309593055310684,2025-05-10,CMS,103.70.114.33_CMS,136,2025-05-10
103.70.114.33,74198686107399967946,2025-05-10,VA,103.70.114.33_VA,11,2025-05-10
104.128.161.233,74198686107399967946,2025-05-10,VA,104.128.161.233_VA,14,2025-05-10
104.152.52.200,15920309593055310684,2025-05-10,CMS,104.152.52.200_CMS,51,2025-05-10
104.152.52.200,13520457953477229971,2025-05-10,HHS,104.152.52.200_HHS,25,2025-05-10
104.16.230.132,74198686107399967946,2025-05-10,VA,104.16.230.132_VA,1,2025-05-10
104.16.231.132,74198686107399967946,2025-05-10,VA,104.16.231.132_VA,2,2025-05-10
104.160.6.2,20790633968691748718,2025-05-10,DHA,104.160.6.2_DHA,5,2025-05-10
104.18.32.191,50189120947314147395,2025-05-10,NIH,104.18.32.191_NIH,2,2025-05-10
104.18.32.191,74198686107399967946,2025-05-10,VA,104.18.32.191_VA,3,2025-05-10
104.18.69.40,15920309593055310684,2025-05-10,CMS,104.18.69.40_CMS,8,2025-05-10
104.192.3.74,80363974983666420473,2025-05-10,IHS,104.192.3.74_IHS,20,2025-05-10
104.192.3.74,64853912235916233429,2025-05-10,OS,104.192.3.74_OS,1,2025-05-10
104.21.3.76,74198686107399967946,2025-05-10,VA,104.21.3.76_VA,1,2025-05-10
104.21.48.1,00818860012482918321,2025-05-10,CDC,104.21.48.1_CDC,361,2025-05-10
104.21.48.1,15920309593055310684,2025-05-10,CMS,104.21.48.1_CMS,972,2025-05-10
104.21.54.132,00818860012482918321,2025-05-10,CDC,104.21.54.132_CDC,2,2025-05-10
104.237.131.164,15920309593055310684,2025-05-10,CMS,104.237.131.164_CMS,9291,2025-05-10
104.237.131.164,20790633968691748718,2025-05-10,DHA,104.237.131.164_DHA,2,2025-05-10
104.237.131.164,35664937356778434955,2025-05-10,HRSA,104.237.131.164_HRSA,314,2025-05-10
104.237.131.164,80363974983666420473,2025-05-10,IHS,104.237.131.164_IHS,144,2025-05-10
104.237.131.164,64853912235916233429,2025-05-10,OS,104.237.131.164_OS,4,2025-05-10
104.237.131.164,74198686107399967946,2025-05-10,VA,104.237.131.164_VA,28,2025-05-10
107.189.13.254,13520457953477229971,2025-05-10,HHS,107.189.13.254_HHS,4,2025-05-10
107.189.3.148,15920309593055310684,2025-05-10,CMS,107.189.3.148_CMS,72,2025-05-10
107.189.3.94,13520457953477229971,2025-05-10,HHS,107.189.3.94_HHS,2,2025-05-10
107.189.30.69,13983566077459384977,2025-05-10,FDA,107.189.30.69_FDA,8,2025-05-10
107.189.30.69,13520457953477229971,2025-05-10,HHS,107.189.30.69_HHS,22,2025-05-10
107.189.30.69,35664937356778434955,2025-05-10,HRSA,107.189.30.69_HRSA,8,2025-05-10
107.189.8.16,15920309593055310684,2025-05-10,CMS,107.189.8.16_CMS,36,2025-05-10
118.193.59.10,15920309593055310684,2025-05-10,CMS,118.193.59.10_CMS,39639,2025-05-10
118.193.59.10,20790633968691748718,2025-05-10,DHA,118.193.59.10_DHA,4,2025-05-10
118.193.59.10,13983566077459384977,2025-05-10,FDA,118.193.59.10_FDA,600,2025-05-10
118.193.59.10,35664937356778434955,2025-05-10,HRSA,118.193.59.10_HRSA,9,2025-05-10
118.193.59.10,80363974983666420473,2025-05-10,IHS,118.193.59.10_IHS,257,2025-05-10
118.193.59.10,74198686107399967946,2025-05-10,VA,118.193.59.10_VA,2,2025-05-10
118.193.72.187,15920309593055310684,2025-05-10,CMS,118.193.72.187_CMS,38227,2025-05-10
118.193.72.187,20790633968691748718,2025-05-10,DHA,118.193.72.187_DHA,5,2025-05-10
118.193.72.187,13983566077459384977,2025-05-10,FDA,118.193.72.187_FDA,656,2025-05-10
118.193.72.187,13520457953477229971,2025-05-10,HHS,118.193.72.187_HHS,4861,2025-05-10
118.193.72.187,35664937356778434955,2025-05-10,HRSA,118.193.72.187_HRSA,546,2025-05-10
118.193.72.187,80363974983666420473,2025-05-10,IHS,118.193.72.187_IHS,3,2025-05-10
118.193.72.187,64853912235916233429,2025-05-10,OS,118.193.72.187_OS,3,2025-05-10
118.193.72.187,74198686107399967946,2025-05-10,VA,118.193.72.187_VA,33,2025-05-10
119.200.13.201,15920309593055310684,2025-05-10,CMS,119.200.13.201_CMS,3511,2025-05-10
119.200.13.201,13520457953477229971,2025-05-10,HHS,119.200.13.201_HHS,1322,2025-05-10
119.8.168.146,74198686107399967946,2025-05-10,VA,119.8.168.146_VA,3,2025-05-10
119.96.59.16,15920309593055310684,2025-05-10,CMS,119.96.59.16_CMS,9092,2025-05-10
119.96.59.16,20790633968691748718,2025-05-10,DHA,119.96.59.16_DHA,3,2025-05-10
119.96.59.16,13983566077459384977,2025-05-10,FDA,119.96.59.16_FDA,1508,2025-05-10
119.96.59.16,35664937356778434955,2025-05-10,HRSA,119.96.59.16_HRSA,284,2025-05-10
14.29.227.102,15920309593055310684,2025-05-10,CMS,14.29.227.102_CMS,3798,2025-05-10
14.29.227.102,13983566077459384977,2025-05-10,FDA,14.29.227.102_FDA,677,2025-05-10
14.29.227.102,35664937356778434955,2025-05-10,HRSA,14.29.227.102_HRSA,122,2025-05-10
141.98.252.143,20790633968691748718,2025-05-10,DHA,141.98.252.143_DHA,7,2025-05-10
143.244.47.79,15920309593055310684,2025-05-10,CMS,143.244.47.79_CMS,324,2025-05-10
146.70.171.112,74198686107399967946,2025-05-10,VA,146.70.171.112_VA,2,2025-05-10
146.70.192.174,13983566077459384977,2025-05-10,FDA,146.70.192.174_FDA,2,2025-05-10
146.70.45.166,13520457953477229971,2025-05-10,HHS,146.70.45.166_HHS,6,2025-05-10
146.70.45.166,74198686107399967946,2025-05-10,VA,146.70.45.166_VA,36,2025-05-10
146.70.72.131,15920309593055310684,2025-05-10,CMS,146.70.72.131_CMS,3,2025-05-10
146.70.72.131,13520457953477229971,2025-05-10,HHS,146.70.72.131_HHS,1,2025-05-10
149.102.229.181,20790633968691748718,2025-05-10,DHA,149.102.229.181_DHA,6,2025-05-10
149.22.81.195,20790633968691748718,2025-05-10,DHA,149.22.81.195_DHA,248,2025-05-10
149.22.94.37,20790633968691748718,2025-05-10,DHA,149.22.94.37_DHA,8,2025-05-10
149.88.17.131,13520457953477229971,2025-05-10,HHS,149.88.17.131_HHS,1,2025-05-10
149.88.27.212,74198686107399967946,2025-05-10,VA,149.88.27.212_VA,3,2025-05-10
