indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
102.129.153.158,15920309593055310684,2024-07-19,CMS,102.129.153.158_CMS,4,2024-07-19
102.129.153.43,15920309593055310684,2024-07-19,CMS,102.129.153.43_CMS,8,2024-07-19
102.165.16.161,15920309593055310684,2024-07-19,CMS,102.165.16.161_CMS,1,2024-07-19
103.172.134.26,64853912235916233429,2024-07-19,OS,103.172.134.26_OS,9,2024-07-19
103.56.61.144,15920309593055310684,2024-07-19,CMS,103.56.61.144_CMS,391522,2024-07-19
103.56.61.144,13520457953477229971,2024-07-19,HHS,103.56.61.144_HHS,1092,2024-07-19
104.129.24.115,64853912235916233429,2024-07-19,OS,104.129.24.115_OS,9,2024-07-19
104.18.32.191,74198686107399967946,2024-07-19,VA,104.18.32.191_VA,20,2024-07-19
104.18.68.40,15920309593055310684,2024-07-19,CMS,104.18.68.40_CMS,176,2024-07-19
104.18.69.40,15920309593055310684,2024-07-19,CMS,104.18.69.40_CMS,334,2024-07-19
104.21.3.76,74198686107399967946,2024-07-19,VA,104.21.3.76_VA,7,2024-07-19
104.21.54.132,74198686107399967946,2024-07-19,VA,104.21.54.132_VA,4,2024-07-19
104.21.61.32,00818860012482918321,2024-07-19,CDC,104.21.61.32_CDC,3,2024-07-19
104.219.232.126,64853912235916233429,2024-07-19,OS,104.219.232.126_OS,5,2024-07-19
104.37.135.145,74198686107399967946,2024-07-19,VA,104.37.135.145_VA,4,2024-07-19
107.175.229.139,74198686107399967946,2024-07-19,VA,107.175.229.139_VA,2,2024-07-19
107.189.13.254,15920309593055310684,2024-07-19,CMS,107.189.13.254_CMS,5,2024-07-19
107.189.3.148,35664937356778434955,2024-07-19,HRSA,107.189.3.148_HRSA,8,2024-07-19
107.189.30.69,15920309593055310684,2024-07-19,CMS,107.189.30.69_CMS,10,2024-07-19
107.189.30.69,13983566077459384977,2024-07-19,FDA,107.189.30.69_FDA,8,2024-07-19
107.189.30.69,64853912235916233429,2024-07-19,OS,107.189.30.69_OS,43,2024-07-19
108.174.58.28,15920309593055310684,2024-07-19,CMS,108.174.58.28_CMS,44536,2024-07-19
108.174.58.28,13983566077459384977,2024-07-19,FDA,108.174.58.28_FDA,6770,2024-07-19
108.174.58.28,13520457953477229971,2024-07-19,HHS,108.174.58.28_HHS,199,2024-07-19
108.174.58.28,35664937356778434955,2024-07-19,HRSA,108.174.58.28_HRSA,5782,2024-07-19
108.174.58.28,64853912235916233429,2024-07-19,OS,108.174.58.28_OS,1733,2024-07-19
108.174.58.28,74198686107399967946,2024-07-19,VA,108.174.58.28_VA,34,2024-07-19
118.107.1.221,15920309593055310684,2024-07-19,CMS,118.107.1.221_CMS,222,2024-07-19
118.107.1.221,13983566077459384977,2024-07-19,FDA,118.107.1.221_FDA,105,2024-07-19
118.107.1.221,35664937356778434955,2024-07-19,HRSA,118.107.1.221_HRSA,26,2024-07-19
118.107.1.221,64853912235916233429,2024-07-19,OS,118.107.1.221_OS,58,2024-07-19
118.193.72.187,15920309593055310684,2024-07-19,CMS,118.193.72.187_CMS,559,2024-07-19
118.193.72.187,13983566077459384977,2024-07-19,FDA,118.193.72.187_FDA,256,2024-07-19
118.193.72.187,13520457953477229971,2024-07-19,HHS,118.193.72.187_HHS,15,2024-07-19
118.193.72.187,35664937356778434955,2024-07-19,HRSA,118.193.72.187_HRSA,768,2024-07-19
118.193.72.187,64853912235916233429,2024-07-19,OS,118.193.72.187_OS,2515,2024-07-19
119.91.235.16,15920309593055310684,2024-07-19,CMS,119.91.235.16_CMS,425,2024-07-19
119.91.235.16,13983566077459384977,2024-07-19,FDA,119.91.235.16_FDA,198,2024-07-19
119.91.235.16,35664937356778434955,2024-07-19,HRSA,119.91.235.16_HRSA,74,2024-07-19
119.91.235.16,64853912235916233429,2024-07-19,OS,119.91.235.16_OS,653,2024-07-19
123.254.109.77,15920309593055310684,2024-07-19,CMS,123.254.109.77_CMS,3,2024-07-19
123.254.109.77,35664937356778434955,2024-07-19,HRSA,123.254.109.77_HRSA,755,2024-07-19
123.254.109.77,64853912235916233429,2024-07-19,OS,123.254.109.77_OS,55,2024-07-19
129.151.249.76,15920309593055310684,2024-07-19,CMS,129.151.249.76_CMS,4045,2024-07-19
129.151.249.76,13983566077459384977,2024-07-19,FDA,129.151.249.76_FDA,1403,2024-07-19
129.151.249.76,13520457953477229971,2024-07-19,HHS,129.151.249.76_HHS,14,2024-07-19
129.151.249.76,35664937356778434955,2024-07-19,HRSA,129.151.249.76_HRSA,415,2024-07-19
129.151.249.76,64853912235916233429,2024-07-19,OS,129.151.249.76_OS,1446,2024-07-19
13.107.136.10,15920309593055310684,2024-07-19,CMS,13.107.136.10_CMS,338890,2024-07-19
13.107.138.10,15920309593055310684,2024-07-19,CMS,13.107.138.10_CMS,347595,2024-07-19
142.4.218.114,13520457953477229971,2024-07-19,HHS,142.4.218.114_HHS,17,2024-07-19
142.4.218.114,35664937356778434955,2024-07-19,HRSA,142.4.218.114_HRSA,15,2024-07-19
142.4.218.114,64853912235916233429,2024-07-19,OS,142.4.218.114_OS,78412,2024-07-19
146.70.45.166,74198686107399967946,2024-07-19,VA,146.70.45.166_VA,32,2024-07-19
146.71.50.198,15920309593055310684,2024-07-19,CMS,146.71.50.198_CMS,40363,2024-07-19
146.71.50.198,13983566077459384977,2024-07-19,FDA,146.71.50.198_FDA,13565,2024-07-19
146.71.50.198,13520457953477229971,2024-07-19,HHS,146.71.50.198_HHS,160,2024-07-19
146.71.50.198,35664937356778434955,2024-07-19,HRSA,146.71.50.198_HRSA,4686,2024-07-19
146.71.50.198,64853912235916233429,2024-07-19,OS,146.71.50.198_OS,6961,2024-07-19
147.45.76.186,15920309593055310684,2024-07-19,CMS,147.45.76.186_CMS,25,2024-07-19
147.45.76.186,13983566077459384977,2024-07-19,FDA,147.45.76.186_FDA,4,2024-07-19
147.45.76.186,64853912235916233429,2024-07-19,OS,147.45.76.186_OS,2,2024-07-19
147.78.47.241,15920309593055310684,2024-07-19,CMS,147.78.47.241_CMS,3,2024-07-19
149.88.27.213,15920309593055310684,2024-07-19,CMS,149.88.27.213_CMS,2,2024-07-19
15.235.218.150,15920309593055310684,2024-07-19,CMS,15.235.218.150_CMS,3,2024-07-19
152.32.128.214,15920309593055310684,2024-07-19,CMS,152.32.128.214_CMS,3048,2024-07-19
152.32.128.214,13983566077459384977,2024-07-19,FDA,152.32.128.214_FDA,1015,2024-07-19
152.32.128.214,13520457953477229971,2024-07-19,HHS,152.32.128.214_HHS,122,2024-07-19
152.32.128.214,35664937356778434955,2024-07-19,HRSA,152.32.128.214_HRSA,376,2024-07-19
152.32.128.214,64853912235916233429,2024-07-19,OS,152.32.128.214_OS,327,2024-07-19
152.58.18.223,15920309593055310684,2024-07-19,CMS,152.58.18.223_CMS,4,2024-07-19
156.146.63.130,15920309593055310684,2024-07-19,CMS,156.146.63.130_CMS,3,2024-07-19
156.146.63.131,15920309593055310684,2024-07-19,CMS,156.146.63.131_CMS,6,2024-07-19
156.146.63.132,15920309593055310684,2024-07-19,CMS,156.146.63.132_CMS,19,2024-07-19
156.146.63.133,15920309593055310684,2024-07-19,CMS,156.146.63.133_CMS,9,2024-07-19
156.146.63.162,15920309593055310684,2024-07-19,CMS,156.146.63.162_CMS,3,2024-07-19
156.146.63.163,15920309593055310684,2024-07-19,CMS,156.146.63.163_CMS,2,2024-07-19
156.146.63.164,15920309593055310684,2024-07-19,CMS,156.146.63.164_CMS,10,2024-07-19
156.146.63.165,15920309593055310684,2024-07-19,CMS,156.146.63.165_CMS,4,2024-07-19
156.146.63.166,15920309593055310684,2024-07-19,CMS,156.146.63.166_CMS,9,2024-07-19
156.146.63.167,15920309593055310684,2024-07-19,CMS,156.146.63.167_CMS,12,2024-07-19
156.146.63.168,15920309593055310684,2024-07-19,CMS,156.146.63.168_CMS,7,2024-07-19
156.146.63.169,15920309593055310684,2024-07-19,CMS,156.146.63.169_CMS,9,2024-07-19
